N,T,Total_T
140400,50,12523850
140500,1302,12531654
140600,51,12538458
140700,55,12545284
140800,55,12552691
140900,53,12559410
141000,52,12566532
141100,55,12574205
141200,54,12581499
141300,57,12589453
141400,51,12596192
141500,54,12602770
141600,48,12609602
141700,51,12616968
141800,62,12624692
141900,52,12631453
142000,51,12638321
142100,50,12645545
142200,54,12652605
142300,65,12660587
142400,50,12667664
142500,53,12674596
142600,50,12682034
142700,66,12689224
142800,62,12696737
142900,55,12707245
143000,65,12714649
143100,72,12722793
143200,67,12730489
143300,68,12738439
143400,49,12745981
143500,50,12753373
143600,52,12760106
143700,59,12766849
143800,53,12773775
143900,51,12780862
144000,52,12788391
144100,63,12795716
144200,51,12802693
144300,54,12809900
144400,55,12817900
144500,53,12824689
144600,55,12832572
144700,83,12840207
144800,53,12848608
144900,50,12856192
145000,62,12863418
145100,55,12870582
145200,63,12878768
145300,55,12886297
145400,60,12893917
145500,55,12900822
145600,51,12907980
145700,51,12915803
145800,53,12923511
145900,54,12931094
146000,53,12938586
146100,54,12945838
146200,54,12953445
146300,57,12961083
146400,65,12969362
146500,51,12976739
146600,62,12984141
146700,62,12991591
146800,63,12999028
146900,1812,13008224
147000,56,13015851
147100,64,13023453
147200,53,13047816
147300,66,13068570
147400,65,13076317
147500,58,13084261
147600,48,13090742
147700,52,13097248
147800,52,13103760
147900,52,13110243
148000,54,13116999
148100,49,13123968
148200,54,13131143
148300,52,13140917
148400,52,13147960
148500,50,13155235
148600,52,13161764
148700,53,13169077
148800,50,13175911
148900,51,13182982
149000,56,13190086
149100,53,13196756
149200,52,13203780
149300,53,13211636
149400,61,13218838
149500,58,13226841
149600,48,13233483
149700,50,13240086
149800,49,13247378
149900,51,13254798
150000,62,13261827
150100,52,13268662
150200,62,13275574
150300,53,13282747
150400,53,13290411
150500,64,13297759
150600,50,13304637
150700,54,13311568
150800,52,13319329
150900,55,13326454
151000,63,13334392
151100,65,13341620
151200,52,13348892
151300,52,13356303
151400,65,13363738
151500,67,13371548
151600,49,13379565
151700,50,13386257
151800,53,13393047
151900,53,13399739
152000,50,13406708
152100,51,13414399
152200,51,13421869
152300,54,13428954
152400,51,13436105
152500,54,13443350
152600,51,13451298
152700,55,13458137
152800,51,13465792
152900,51,13472879
153000,63,13480190
153100,51,13487580
153200,62,13494738
153300,1316,13503430
153400,56,13511083
153500,56,13518767
153600,55,13526595
153700,51,13535655
153800,51,13542693
153900,54,13550414
154000,51,13557676
154100,58,13565108
154200,54,13572392
154300,65,13579687
154400,51,13587153
154500,63,13595275
154600,67,13603522
154700,54,13610820
154800,64,13618293
154900,63,13625817
155000,56,13633287
155100,71,13641617
155200,53,13649359
155300,77,13657343
