N,T,Total_T
26700,351845,4481367064
26800,343338,4515721189
26900,346030,4550767686
27000,348549,4585576005
27100,351254,4620650060
27200,354440,4655958928
27300,357559,4691462207
27400,359066,4727179812
27500,360723,4763372768
27600,361470,4799561704
27700,362778,4835893634
27800,366756,4872395625
27900,368079,4909036740
28000,367694,4945860230
28100,369295,4982849186
28200,372725,5020002936
28300,430188,5057748586
28400,376181,5095848273
28500,376465,5133470211
28600,378088,5171837866
28700,379846,5209801257
28800,382586,5248137389
28900,383344,5286343786
29000,384021,5324729569
29100,386439,5363206094
29200,387284,5402202285
29300,388265,5440956795
29400,391365,5479997166
29500,392337,5519167409
29600,392757,5558422959
29700,393974,5598264363
29800,396114,5638018492
29900,398887,5677720236
30000,398213,5717636758
30100,400909,5757664747
30200,401598,5797810399
30300,404882,5838082120
30400,404574,5878521800
30500,407448,5919171602
30600,409311,5959988070
30700,409378,6000912301
30800,411406,6042014316
30900,413124,6083282005
31000,415264,6124755823
31100,413787,6166297681
31200,415768,6207830980
31300,417019,6249507202
31400,419026,6291372290
31500,421813,6333656876
31600,423227,6375783721
31700,422197,6418052567
31800,423804,6460422795
31900,426474,6503048139
32000,427826,6545672598
32100,429074,6588494889
32200,429434,6631964062
32300,431187,6675054614
32400,431903,6718270381
32500,435059,6761680623
32600,434806,6805411410
32700,437583,6849086294
32800,439273,6892850922
32900,441911,6936752512
33000,441161,6980794639
33100,441698,7024945553
33200,443800,7069187951
33300,445137,7113601091
33400,446685,7158149302
33500,446819,7202891541
33600,448392,7247763918
33700,449076,7292709187
33800,454289,7337837032
33900,452354,7383069952
34000,453652,7428445519
34100,456176,7473969756
34200,458034,7519726001
34300,458450,7565605725
34400,461006,7611585677
34500,461258,7657834851
34600,462906,7704139265
34700,465436,7750529342
34800,465757,7797115535
34900,465939,7843801974
35000,468342,7890603177
35100,469182,7937510017
35200,472537,7984594983
35300,472962,8031796790
35400,473445,8079199250
35500,476182,8126740961
35600,478179,8174382679
35700,479273,8222201710
35800,480251,8270138857
35900,480687,8318183041
36000,488243,8368877291
36100,490260,8418147717
36200,486364,8467220658
36300,486758,8515946257
36400,488536,8564748728
36500,490054,8613654196
36600,490211,8662845013
36700,491474,8712025040
36800,493890,8761359416
36900,494248,8811295397
37000,495947,8860900277
37100,498541,8910642722
37200,499774,8960621135
37300,501677,9010693830
37400,503382,9060843011
37500,502741,9111112349
37600,503855,9161566825
37700,504908,9212120056
37800,506034,9262896247
37900,510618,9313731173
38000,509666,9364713936
38100,511070,9415834600
38200,514187,9467119351
38300,513905,9518522312
38400,515012,9570229133
38500,516126,9621941978
38600,518019,9673789249
38700,519254,9725833697
38800,520594,9778535158
38900,522841,9830782899
39000,524751,9883248660
39100,524263,9935944110
39200,528119,9988738969
39300,529562,10041587128
39400,530254,10094679423
39500,530861,10147730707
39600,533019,10200935915
39700,535089,10254295451
39800,536329,10307787375
39900,537702,10361428174
40000,538182,10415181281
40100,540061,10469087566
40200,539927,10523260299
40300,542471,10577476421
40400,542347,10631844027
40500,544666,10686318671
40600,547515,10740915400
40700,546661,10795839524
40800,548380,10850712085
40900,550195,10905725940
41000,552608,10960876174
41100,554008,11016241606
41200,556161,11071694552
41300,555876,11127276432
41400,558263,11182982974
41500,558323,11238838054
41600,561368,11294813248
41700,560852,11350957035
41800,565055,11407249106
41900,565749,11463653296
42000,566539,11520194426
42100,568269,11576861831
42200,567768,11633708041
42300,569140,11690646935
42400,573130,11747735768
42500,571746,11804938732
42600,574831,11862380050
42700,577191,11919969213
42800,578197,11977664523
42900,581090,12035675108
43000,578975,12093702206
43100,579881,12151799605
43200,583864,12210042940
43300,584255,12268399394
43400,586100,12326903235
43500,587587,12385702625
43600,588882,12444578807
43700,590285,12503506095
43800,592190,12562583100
43900,593990,12621811242
44000,593894,12681214794
44100,596216,12740724784
44200,595575,12800386059
44300,598751,12860145759
44400,599962,12920046419
44500,601070,12980104741
44600,603315,13040302714
44700,604838,13100678298
44800,606195,13161202642
44900,607365,13221839811
45000,608467,13282580632
45100,618502,13345242868
45200,608925,13406711794
45300,675117,13468440629
45400,612630,13530725538
45500,616161,13592174017
