N,T,Total_T
418400,108,19441179
418500,55,19445797
418600,56,19450420
418700,56,19455047
418800,104,19459809
418900,66,19464567
419000,69,19469030
419100,55,19473550
419200,103,19478040
419300,68,19482553
419400,65,19487355
419500,64,19491811
419600,84,19496657
419700,69,19502671
419800,86,19507767
419900,74,19513111
420000,97,19517699
420100,83,19522287
420200,105,19526708
420300,59,19531335
420400,78,19536138
420500,57,19540708
420600,81,19545454
420700,88,19550280
420800,112,19555290
420900,53,19560488
421000,87,19565203
421100,60,19569709
421200,90,19574511
421300,69,19579327
421400,94,19584613
421500,74,19589272
421600,132,19594106
421700,57,19599123
421800,63,19604176
421900,81,19609818
422000,106,19614595
422100,57,19619241
422200,77,19624061
422300,82,19628779
422400,116,19633619
422500,70,19638158
422600,59,19642793
422700,66,19647448
422800,86,19652154
422900,64,19657015
423000,57,19661983
423100,62,19666594
423200,86,19671432
423300,74,19676060
423400,80,19680800
423500,68,19685773
423600,89,19690539
423700,66,19695626
423800,109,19700484
423900,114,19705656
424000,112,19711133
424100,66,19715795
424200,91,19720793
424300,71,19725379
424400,78,19730163
424500,57,19735062
424600,67,19739841
424700,88,19744705
424800,107,19749584
424900,77,19754804
425000,59,19760258
425100,65,19765107
425200,98,19769906
425300,67,19774819
425400,115,19779829
425500,61,19785149
425600,119,19790007
425700,72,19794877
425800,90,19800193
425900,67,19805324
426000,96,19811509
426100,93,19816300
426200,111,19820934
426300,69,19825403
426400,89,19829846
426500,71,19834554
426600,61,19838844
426700,53,19843231
426800,82,19847648
426900,54,19852216
427000,119,19856973
427100,65,19861498
427200,97,19865723
427300,67,19870099
427400,70,19874418
427500,105,19878904
427600,80,19883545
427700,62,19887933
427800,72,19892700
427900,98,19897323
428000,110,19902063
428100,65,19907056
428200,83,19911518
428300,61,19916032
428400,84,19920356
428500,56,19924797
428600,72,19929501
428700,65,19933905
428800,121,19938543
428900,57,19942893
429000,59,19947663
429100,61,19952667
429200,89,19957147
429300,59,19961575
429400,75,19966225
429500,66,19970783
429600,72,19975777
429700,55,19980399
429800,70,19985113
429900,65,19990005
430000,95,19995002
430100,51,20000691
430200,89,20005420
430300,55,20009880
430400,92,20014401
430500,61,20018893
430600,96,20023809
430700,56,20028280
430800,67,20032813
430900,56,20037423
431000,68,20042000
431100,100,20046791
431200,106,20051474
431300,53,20055966
431400,80,20060681
431500,56,20065206
431600,118,20069941
431700,57,20074688
431800,74,20079212
431900,58,20084095
432000,117,20088927
432100,62,20093798
432200,79,20098998
432300,57,20103612
432400,90,20108447
432500,67,20112958
432600,73,20117609
432700,77,20122410
432800,82,20126990
432900,64,20131860
433000,74,20136433
433100,70,20141361
433200,94,20146506
433300,56,20151125
433400,90,20155740
433500,69,20160458
433600,110,20165275
433700,54,20170260
433800,59,20175007
433900,78,20179792
434000,62,20184708
434100,76,20189856
434200,94,20195642
434300,67,20200208
434400,104,20204868
434500,64,20209508
434600,80,20214190
434700,57,20218990
434800,104,20223527
434900,56,20228101
435000,64,20232691
435100,65,20237238
435200,161,20242299
435300,64,20246957
435400,70,20251548
435500,71,20256195
435600,85,20260737
435700,60,20265416
435800,57,20270082
435900,92,20274676
436000,82,20279609
436100,65,20284451
436200,87,20289463
436300,67,20294538
436400,98,20299140
436500,78,20303886
436600,91,20308454
436700,74,20313121
436800,117,20317964
436900,62,20322574
437000,63,20327353
437100,71,20331917
437200,85,20336858
437300,56,20342032
437400,58,20346600
437500,98,20351364
437600,97,20356077
437700,65,20360768
437800,74,20365892
437900,66,20370548
438000,97,20375402
438100,60,20380366
438200,128,20385484
438300,89,20391261
438400,126,20396222
438500,66,20400906
438600,74,20405601
438700,89,20410300
438800,93,20415087
438900,58,20419571
439000,70,20424154
439100,66,20428980
439200,113,20433796
439300,68,20438966
439400,81,20443592
439500,66,20448273
439600,93,20453149
439700,69,20457930
439800,114,20462904
439900,61,20467736
440000,124,20472512
440100,65,20477629
440200,80,20482650
440300,84,20487880
440400,90,20493122
440500,85,20497931
440600,84,20502781
440700,79,20507354
440800,112,20512182
440900,55,20517171
441000,59,20521923
441100,78,20526913
441200,119,20531650
441300,62,20536754
441400,82,20542083
441500,71,20546882
441600,125,20551890
441700,60,20556510
441800,68,20561500
441900,71,20566843
442000,97,20571785
442100,82,20576766
442200,74,20581771
442300,104,20587052
442400,88,20592959
442500,70,20597786
442600,107,20602312
442700,77,20606941
442800,69,20611478
442900,50,20616346
443000,78,20620879
443100,76,20625364
443200,87,20630186
443300,55,20634853
443400,68,20639910
443500,65,20644406
443600,88,20649069
443700,67,20653737
443800,67,20658360
443900,124,20663236
444000,126,20667991
444100,76,20672665
444200,66,20677505
444300,73,20682370
444400,125,20687396
444500,54,20692318
444600,67,20696871
444700,55,20701441
444800,124,20706039
444900,84,20710663
445000,56,20715503
445100,80,20720442
445200,83,20725207
445300,61,20729814
445400,100,20734729
445500,84,20739956
445600,106,20744712
445700,54,20749503
445800,81,20754121
445900,61,20758898
446000,60,20763992
446100,72,20768885
446200,135,20773813
446300,65,20778755
446400,133,20783938
446500,59,20789460
446600,77,20794296
446700,68,20798907
446800,111,20803666
446900,65,20808312
447000,81,20813116
447100,72,20817683
447200,105,20822457
447300,56,20827098
447400,68,20831971
447500,75,20837148
447600,77,20841771
447700,58,20846290
447800,77,20851157
447900,71,20855840
448000,138,20860939
448100,79,20865646
448200,61,20870347
448300,70,20875348
448400,103,20880521
448500,78,20885869
448600,75,20891002
448700,71,20895593
448800,84,20900403
448900,72,20905241
449000,82,20909991
449100,76,20914897
449200,81,20919620
449300,60,20924809
449400,117,20929666
449500,85,20934638
449600,113,20939814
449700,59,20944531
449800,84,20949413
449900,89,20954143
450000,70,20959075
450100,69,20964347
450200,62,20969199
450300,132,20974502
450400,103,20979635
450500,83,20985112
450600,1310,20992066
450700,61,20996958
450800,85,21001785
450900,54,21006403
451000,114,21011258
451100,57,21016190
451200,113,21020955
451300,92,21025568
451400,75,21030443
451500,61,21035253
451600,91,21040475
451700,79,21045052
451800,70,21049747
451900,60,21054467
452000,91,21059147
452100,60,21064267
452200,60,21068951
452300,60,21073690
452400,84,21078696
452500,67,21083659
452600,125,21089014
452700,103,21094240
452800,123,21099068
452900,55,21103829
453000,83,21108765
453100,98,21113576
453200,103,21118548
453300,60,21123234
453400,77,21128332
453500,91,21133055
453600,123,21138060
453700,74,21143299
453800,71,21148132
453900,58,21153019
454000,95,21157841
454100,74,21162860
454200,77,21168131
454300,91,21173044
454400,151,21178375
454500,72,21183287
454600,74,21188706
454700,74,21194438
454800,95,21199386
454900,76,21204311
455000,82,21209224
455100,110,21214082
455200,94,21219111
455300,73,21223845
455400,73,21228692
455500,76,21233777
455600,87,21238936
455700,77,21244355
455800,91,21249135
455900,80,21253952
456000,114,21259035
456100,62,21264063
456200,91,21269525
456300,74,21274414
456400,103,21279378
456500,72,21284783
456600,76,21290034
456700,126,21296813
456800,109,21302261
456900,84,21307222
457000,66,21312241
457100,72,21317250
457200,88,21322355
457300,59,21327615
457400,81,21332539
457500,71,21337777
457600,131,21342875
457700,74,21348074
457800,77,21353625
457900,62,21358590
458000,97,21363607
458100,65,21368472
458200,89,21373742
458300,72,21379164
458400,101,21384257
458500,73,21389709
458600,92,21394799
458700,67,21400325
458800,86,21406190
458900,82,21410896
459000,115,21415395
459100,90,21419896
459200,89,21424620
459300,59,21429234
459400,81,21433780
459500,65,21438181
459600,66,21442773
459700,56,21447199
459800,82,21452151
459900,55,21456426
460000,103,21460788
460100,67,21465247
460200,61,21469597
460300,75,21474482
460400,87,21478730
460500,67,21483252
460600,80,21488010
460700,69,21492713
460800,178,21498141
460900,68,21502866
461000,94,21507342
461100,54,21511799
461200,64,21516219
461300,74,21520721
461400,71,21525305
461500,76,21529747
461600,109,21534470
461700,53,21539158
461800,80,21543850
461900,64,21548819
462000,91,21553237
462100,64,21558112
462200,90,21562600
462300,75,21567309
462400,110,21572295
462500,86,21576878
462600,78,21581895
462700,80,21586585
462800,124,21591691
462900,91,21597053
463000,78,21601658
463100,84,21606201
463200,101,21610721
463300,53,21615304
463400,53,21619936
463500,77,21624280
463600,84,21628754
463700,56,21633335
463800,79,21637982
463900,61,21643013
464000,111,21647584
464100,55,21651998
464200,62,21656553
464300,68,21661014
464400,79,21666043
464500,58,21670481
464600,91,21675086
464700,81,21679900
464800,100,21684890
464900,89,21690335
465000,63,21695159
465100,67,21699673
465200,83,21704314
465300,65,21708883
465400,110,21713665
465500,73,21718235
465600,126,21722968
465700,56,21727756
465800,66,21732696
465900,100,21737706
466000,84,21742717
466100,68,21747269
466200,78,21752080
466300,80,21756809
466400,117,21761848
466500,54,21766812
466600,60,21771614
466700,84,21776848
466800,107,21781668
466900,73,21786810
467000,101,21792597
467100,62,21797278
467200,123,21801972
467300,54,21806371
467400,54,21811027
467500,74,21815705
467600,92,21820262
467700,91,21824753
467800,59,21829250
467900,76,21833777
468000,111,21838710
468100,66,21843237
468200,86,21847728
468300,56,21852219
468400,97,21856771
468500,64,21861555
468600,80,21865987
468700,76,21870646
468800,104,21875559
468900,75,21880329
469000,88,21885644
469100,64,21890192
469200,85,21894653
469300,57,21899186
469400,91,21903843
469500,97,21908581
469600,83,21913146
469700,65,21917870
469800,68,21922484
469900,71,21927308
470000,125,21932139
470100,57,21937142
470200,76,21941730
470300,73,21946501
470400,134,21951202
470500,73,21956006
470600,92,21960843
470700,60,21965473
470800,93,21970655
470900,79,21975443
471000,104,21980588
471100,78,21986104
471200,96,21990858
471300,62,21995654
471400,101,22000237
471500,59,22004869
471600,98,22009814
471700,55,22014286
471800,91,22019040
471900,73,22023793
472000,115,22028730
472100,65,22033803
472200,62,22038366
472300,61,22042917
472400,88,22047723
472500,60,22052436
472600,74,22057484
472700,83,22062156
472800,101,22066960
472900,64,22071914
473000,100,22076892
473100,87,22082643
473200,92,22087416
473300,58,22092230
473400,70,22096906
473500,61,22101541
473600,117,22106600
473700,58,22111237
473800,77,22115945
473900,60,22120949
474000,80,22125963
474100,65,22131149
474200,72,22136408
474300,84,22141171
474400,104,22146251
474500,65,22151197
474600,83,22156217
474700,66,22161478
474800,78,22166421
474900,61,22171733
475000,114,22176730
475100,97,22182124
475200,106,22189766
475300,60,22194566
475400,79,22199549
475500,75,22204202
475600,110,22209009
475700,60,22213697
475800,55,22218198
475900,98,22222829
476000,119,22227436
476100,66,22232216
476200,89,22237393
476300,79,22242038
476400,99,22246620
476500,55,22251119
476600,100,22255846
476700,56,22260883
476800,111,22265522
476900,79,22270177
477000,81,22275104
477100,72,22279972
477200,84,22285371
477300,65,22289932
477400,79,22294455
477500,71,22298979
477600,86,22303577
477700,78,22308421
477800,66,22312861
477900,58,22317452
478000,98,22322206
478100,57,22326851
478200,131,22331879
478300,86,22336732
478400,96,22341302
478500,66,22345956
478600,78,22350688
478700,64,22355491
478800,98,22360532
478900,60,22365190
479000,70,22370143
479100,97,22374851
479200,136,22379922
479300,60,22385214
479400,71,22389823
479500,63,22394542
479600,80,22399122
479700,59,22403906
479800,77,22408659
479900,65,22413355
480000,134,22418174
480100,59,22422738
480200,68,22427666
480300,70,22432745
480400,68,22437395
480500,68,22441989
480600,83,22446655
480700,74,22451403
480800,103,22456424
480900,81,22461273
481000,76,22466121
481100,59,22471018
481200,94,22476157
481300,84,22481772
481400,97,22487863
481500,87,22492747
481600,105,22497708
481700,66,22502449
481800,73,22507469
481900,60,22512211
482000,80,22517041
482100,61,22522017
482200,73,22526935
482300,121,22532168
482400,110,22537240
482500,66,22542106
482600,78,22547105
482700,71,22552121
482800,135,22557245
482900,76,22562375
483000,104,22567456
483100,65,22572880
483200,146,22578170
483300,84,22583555
483400,87,22589098
483500,87,22593868
483600,97,22598842
483700,73,22603434
483800,112,22608279
483900,68,22613261
484000,94,22618105
484100,60,22622973
484200,62,22627621
484300,59,22632532
484400,95,22637765
484500,71,22642393
484600,87,22647079
484700,60,22651970
484800,112,22656902
484900,54,22662137
485000,93,22666909
485100,62,22671639
485200,63,22676645
485300,82,22681768
485400,90,22687347
485500,61,22692005
485600,107,22696718
485700,55,22701538
485800,84,22706409
485900,54,22711398
486000,86,22716039
486100,61,22720764
486200,74,22725680
486300,83,22730616
486400,163,22736088
486500,67,22740870
486600,80,22745731
486700,75,22750744
486800,79,22755846
486900,65,22760948
487000,81,22766053
487100,75,22770992
487200,98,22776286
487300,83,22781417
487400,88,22787782
487500,82,22793299
487600,98,22798218
487700,65,22803307
487800,95,22808078
487900,99,22813067
488000,105,22818155
488100,59,22822891
488200,96,22828015
488300,72,22832769
488400,74,22837881
488500,68,22843228
488600,69,22848109
488700,87,22853011
488800,105,22857853
488900,69,22862911
489000,72,22868139
489100,61,22873062
489200,132,22878134
489300,75,22883243
489400,95,22888378
489500,94,22894233
489600,126,22899374
489700,75,22904290
489800,62,22909332
489900,75,22914250
490000,105,22919624
490100,70,22924393
490200,97,22929389
490300,65,22934715
490400,114,22939804
490500,80,22945597
490600,73,22950595
490700,74,22955690
490800,79,22960889
490900,69,22965955
491000,147,22971258
491100,64,22976533
491200,138,22981716
491300,78,22987023
491400,86,22992409
491500,90,22997859
491600,91,23003702
491700,97,23008511
491800,71,23013383
491900,108,23017900
492000,104,23022633
492100,61,23027489
492200,97,23031922
492300,75,23036703
492400,119,23041368
492500,65,23046234
492600,84,23051369
492700,55,23055926
492800,141,23060632
492900,68,23065003
493000,65,23069648
493100,55,23074668
493200,76,23079401
493300,68,23084049
493400,92,23090078
493500,84,23095036
493600,91,23100419
493700,80,23105073
493800,87,23109703
493900,55,23114360
494000,111,23119078
494100,99,23124067
494200,61,23128579
494300,83,23133241
494400,110,23138034
494500,75,23142796
494600,70,23148064
494700,81,23152588
494800,76,23157386
494900,58,23162148
495000,61,23166940
495100,117,23171982
495200,102,23176848
495300,67,23181715
495400,82,23186775
495500,61,23191848
495600,144,23197150
495700,64,23202388
495800,77,23207169
495900,57,23211928
496000,127,23216684
496100,60,23221451
496200,103,23226322
496300,74,23230960
496400,77,23235720
496500,78,23240304
496600,76,23245196
496700,68,23250350
496800,92,23255058
496900,54,23259806
497000,78,23264352
497100,77,23269035
497200,101,23274106
497300,58,23278877
497400,104,23283788
497500,89,23288831
497600,129,23294091
497700,89,23299535
497800,64,23304311
497900,70,23308880
498000,92,23313594
498100,69,23318275
498200,86,23323390
498300,89,23328154
498400,118,23332938
498500,57,23338106
498600,91,23343073
498700,64,23348516
498800,88,23353177
498900,61,23357945
499000,72,23362822
499100,77,23367804
499200,154,23373197
499300,66,23378028
499400,91,23382927
499500,68,23388249
499600,101,23393391
499700,66,23398742
499800,67,23404322
499900,99,23409052
500000,103,23414023
500100,63,23418581
500200,78,23423192
500300,57,23427894
500400,95,23432436
500500,54,23437248
500600,119,23441920
500700,84,23446726
500800,98,23451717
500900,63,23456308
501000,86,23461063
501100,76,23465564
501200,105,23470163
501300,55,23475155
501400,57,23479822
501500,95,23484666
501600,97,23489441
501700,60,23494457
501800,84,23499771
501900,66,23504437
502000,86,23509085
502100,65,23513669
502200,77,23518275
502300,76,23523146
502400,113,23527841
502500,58,23532558
502600,59,23537452
502700,74,23542276
502800,99,23547605
502900,75,23552331
503000,64,23557007
503100,81,23561959
503200,108,23566874
503300,84,23572244
503400,91,23577208
503500,75,23582227
503600,105,23587500
503700,63,23592826
503800,140,23598316
503900,70,23603623
504000,119,23608595
504100,65,23613403
504200,107,23618261
504300,88,23623037
504400,80,23627986
504500,60,23632618
504600,97,23637734
504700,80,23642533
504800,125,23647615
504900,85,23652942
505000,69,23657740
505100,69,23662666
505200,90,23667388
505300,104,23672418
505400,72,23677658
505500,74,23682572
505600,145,23687926
505700,63,23692955
505800,76,23698220
505900,77,23703841
506000,99,23708928
506100,85,23713957
506200,71,23718882
506300,82,23723885
506400,102,23729173
506500,74,23734175
506600,93,23739159
506700,70,23744579
506800,104,23749793
506900,78,23755413
507000,89,23760379
507100,66,23765338
507200,120,23770523
507300,63,23775546
507400,96,23781156
507500,75,23786223
507600,100,23791406
507700,73,23796709
507800,85,23802113
507900,139,23807963
508000,114,23813935
508100,76,23818766
508200,100,23823720
508300,63,23828497
508400,100,23833628
508500,73,23838570
508600,98,23843378
508700,78,23848342
508800,130,23853294
508900,60,23858218
509000,75,23863225
509100,70,23867885
509200,100,23872722
509300,70,23877341
509400,104,23882196
509500,60,23887252
509600,91,23892045
509700,75,23897050
509800,63,23901764
509900,71,23906839
510000,104,23912399
510100,56,23917111
510200,102,23921996
510300,78,23926660
510400,99,23931481
510500,66,23936506
510600,69,23941221
510700,77,23945939
510800,92,23950861
510900,77,23955864
511000,69,23961320
511100,81,23966057
511200,111,23970867
511300,66,23975683
511400,62,23980571
511500,83,23985915
511600,91,23990808
511700,68,23995645
511800,73,24000840
511900,66,24006160
512000,206,24012472
512100,57,24017534
512200,58,24022257
512300,58,24027260
512400,78,24032010
512500,105,24036861
512600,60,24041750
512700,81,24046560
512800,62,24051935
512900,70,24057065
513000,87,24062138
513100,84,24067361
513200,98,24072143
513300,59,24077016
513400,84,24081846
513500,66,24086701
513600,106,24091760
513700,60,24096701
513800,101,24102445
513900,99,24108136
514000,129,24114113
514100,79,24119967
514200,73,24124955
514300,80,24129948
514400,84,24134887
514500,75,24139858
514600,72,24145241
514700,61,24150600
514800,116,24155497
514900,62,24160462
515000,74,24165617
515100,82,24171238
515200,127,24176353
515300,63,24181298
515400,70,24186328
515500,71,24191443
515600,111,24197361
515700,75,24202443
515800,123,24207531
515900,90,24212858
516000,115,24218166
516100,91,24224265
516200,99,24229534
516300,72,24234587
516400,80,24239645
516500,58,24244671
516600,118,24249737
516700,70,24254515
516800,110,24259544
516900,69,24264774
517000,107,24269762
517100,74,24274881
517200,88,24280080
517300,74,24284977
517400,70,24290124
517500,95,24295110
517600,115,24300229
517700,74,24305403
517800,62,24310249
517900,87,24315451
518000,114,24320383
518100,65,24325605
518200,96,24331247
518300,70,24336455
518400,115,24341488
518500,83,24346250
518600,101,24351296
518700,68,24356503
518800,89,24361416
518900,73,24366253
519000,66,24371342
519100,85,24376420
519200,105,24382001
519300,80,24386966
519400,76,24391819
519500,82,24396879
519600,94,24401924
519700,75,24407427
519800,98,24412492
519900,75,24417586
520000,106,24423040
520100,75,24428368
520200,97,24434276
520300,95,24439597
520400,91,24444785
520500,67,24449857
520600,95,24454913
520700,100,24459976
520800,102,24465053
520900,60,24470020
521000,73,24475080
521100,72,24480139
521200,114,24485346
521300,60,24490708
521400,71,24495852
521500,70,24500869
521600,142,24505865
521700,71,24510858
521800,72,24516265
521900,72,24521216
522000,89,24526548
522100,78,24531777
522200,101,24537169
522300,73,24543071
522400,97,24548319
522500,103,24553437
522600,97,24558417
522700,66,24563578
522800,99,24569236
522900,74,24574772
523000,128,24581318
523100,68,24586475
523200,129,24591953
523300,78,24597640
523400,81,24602798
523500,67,24607810
523600,107,24613166
523700,69,24618560
523800,83,24624683
523900,116,24629849
524000,99,24635134
524100,71,24640660
524200,84,24646148
524300,79,24653139
524400,86,24657869
524500,53,24662165
524600,64,24666472
524700,75,24670509
524800,118,24675045
524900,46,24678998
525000,49,24682977
525100,48,24687172
525200,72,24691467
525300,65,24696037
525400,75,24700355
525500,58,24704473
525600,65,24708698
525700,46,24712880
525800,54,24717098
525900,62,24721445
526000,77,24725480
526100,49,24730053
526200,104,24734333
526300,93,24738803
526400,97,24743570
526500,47,24747680
526600,68,24751987
526700,50,24755932
526800,80,24760065
526900,57,24764328
527000,74,24768379
527100,71,24772614
527200,87,24776815
527300,50,24781239
527400,92,24785982
527500,66,24790264
527600,121,24794447
527700,52,24798773
527800,72,24803202
527900,58,24807823
528000,111,24812250
528100,68,24816750
528200,53,24821214
528300,62,24825617
528400,102,24830842
528500,67,24835063
528600,91,24839275
528700,61,24843412
528800,87,24847587
528900,65,24851964
529000,69,24855965
529100,62,24860103
529200,63,24864283
529300,51,24868529
529400,104,24872946
529500,52,24877291
529600,93,24881475
529700,58,24885760
529800,60,24890001
529900,75,24894395
530000,73,24898841
530100,55,24903030
530200,62,24907623
530300,70,24911852
530400,108,24916480
530500,46,24921339
530600,74,24925484
530700,61,24929826
530800,85,24934048
530900,61,24938340
531000,68,24942718
531100,54,24946879
531200,113,24951318
531300,53,24955623
531400,55,24960140
531500,78,24964970
531600,95,24969331
531700,77,24973589
531800,56,24977924
531900,87,24982361
532000,83,24987278
532100,60,24991767
532200,91,24996311
532300,66,25001100
532400,104,25005866
532500,74,25011441
532600,89,25015845
532700,82,25020213
532800,93,25024530
532900,49,25028783
533000,56,25033197
533100,67,25037286
533200,92,25041475
533300,60,25045703
533400,65,25049876
533500,92,25054274
533600,88,25058628
533700,60,25062892
533800,68,25067132
533900,52,25071326
534000,90,25075696
534100,51,25080080
534200,73,25084283
534300,53,25088794
534400,114,25093273
534500,54,25097736
534600,90,25102493
534700,51,25106756
534800,79,25111096
534900,54,25115586
535000,79,25119775
535100,64,25124278
535200,76,25128515
535300,77,25132902
535400,57,25137062
535500,67,25141672
535600,93,25146584
535700,58,25150943
535800,84,25155244
535900,72,25159504
536000,109,25164059
536100,52,25168830
536200,56,25173290
536300,76,25177812
536400,94,25182452
536500,67,25187165
536600,85,25192555
536700,88,25197074
536800,83,25201397
536900,59,25205741
537000,55,25210043
537100,67,25214632
537200,84,25218793
537300,54,25223028
537400,85,25227532
537500,57,25231886
537600,152,25236600
537700,51,25240892
537800,76,25245156
537900,52,25249531
538000,68,25253897
538100,74,25258345
538200,71,25262982
538300,60,25267249
538400,102,25271843
538500,52,25276485
538600,103,25281299
538700,74,25286431
538800,85,25290822
538900,66,25295277
539000,70,25299647
539100,88,25304054
539200,93,25308747
539300,54,25313059
539400,88,25317779
539500,57,25322227
539600,105,25327043
539700,70,25332035
539800,56,25336610
539900,90,25341148
540000,82,25345666
540100,56,25350308
540200,56,25355291
540300,74,25359930
540400,108,25364574
540500,58,25369405
540600,107,25374396
540700,85,25380038
540800,113,25384657
540900,48,25388893
541000,58,25393151
541100,68,25397315
541200,103,25401961
541300,51,25406046
541400,72,25410280
541500,72,25414652
541600,111,25419011
541700,66,25423643
541800,84,25427850
541900,58,25431970
542000,88,25436309
542100,52,25440573
542200,91,25444974
542300,66,25449304
542400,92,25453659
542500,52,25458135
542600,64,25462596
542700,103,25467146
542800,87,25471816
542900,66,25476101
543000,89,25480569
543100,79,25484858
543200,104,25489277
543300,56,25493641
543400,83,25497902
543500,51,25502278
543600,99,25506634
543700,56,25511121
543800,71,25515818
543900,62,25520184
544000,109,25524651
544100,61,25528873
544200,66,25533387
544300,52,25538076
544400,73,25542571
544500,70,25547007
544600,58,25551500
544700,117,25556385
544800,96,25561695
544900,55,25566325
545000,70,25570735
545100,67,25575213
545200,74,25579508
545300,93,25584026
545400,72,25588205
545500,67,25592492
545600,87,25596911
545700,64,25601372
545800,66,25606248
545900,64,25610622
546000,77,25615063
546100,53,25619336
546200,66,25623739
546300,117,25628468
546400,93,25632992
546500,60,25637550
546600,56,25642226
546700,67,25646988
546800,104,25651921
546900,52,25656938
547000,74,25661509
547100,60,25666080
547200,104,25670538
547300,57,25674945
547400,64,25679662
547500,56,25684008
547600,101,25688780
547700,67,25693230
547800,88,25698124
547900,76,25703106
548000,84,25707675
548100,72,25712263
548200,83,25716711
548300,79,25721520
548400,99,25726648
548500,67,25731420
548600,117,25736203
548700,103,25741051
548800,132,25746232
548900,83,25751888
549000,60,25756548
549100,78,25761120
549200,76,25765657
549300,54,25769988
549400,82,25774506
549500,62,25778789
549600,68,25783075
549700,68,25787624
549800,57,25791996
549900,66,25796708
550000,84,25801134
550100,53,25805413
550200,57,25809876
550300,55,25814134
550400,119,25818866
550500,53,25823282
550600,56,25827693
550700,63,25832387
550800,94,25837087
550900,70,25841871
551000,73,25846823
551100,79,25851249
551200,71,25855697
551300,52,25860291
551400,59,25864725
551500,61,25869240
551600,88,25873594
551700,63,25878234
551800,80,25882671
551900,94,25887478
552000,108,25892442
552100,53,25896929
552200,88,25901776
552300,65,25906558
552400,105,25911700
552500,55,25916857
552600,78,25921484
552700,112,25926365
552800,115,25931201
552900,69,25936343
553000,84,25941673
553100,87,25946422
553200,102,25950924
553300,63,25955357
553400,84,25959859
553500,62,25964504
553600,115,25968888
553700,55,25973270
553800,64,25977823
553900,66,25982416
554000,100,25987519
554100,56,25991995
554200,81,25996505
554300,66,26001057
554400,107,26005619
554500,75,26010526
554600,76,26015048
554700,65,26019699
554800,85,26024665
554900,70,26029706
555000,132,26035069
555100,56,26040009
555200,110,26044555
555300,53,26049165
555400,77,26053803
555500,78,26058401
555600,93,26063167
555700,57,26067893
555800,65,26072687
555900,113,26077431
556000,122,26082372
556100,72,26087497
556200,76,26092072
556300,68,26096875
556400,102,26101464
556500,78,26106428
556600,61,26111538
556700,61,26116351
556800,150,26121598
556900,60,26126356
557000,62,26131684
557100,90,26137713
557200,90,26142342
557300,90,26146615
557400,72,26150837
557500,54,26155036
557600,102,26159623
557700,59,26163869
557800,87,26168116
557900,66,26172562
558000,109,26177044
558100,63,26181878
558200,85,26186057
558300,61,26190182
558400,91,26194564
558500,51,26198832
558600,86,26203338
558700,60,26207553
558800,88,26211841
558900,71,26216313
559000,78,26220838
559100,89,26225530
559200,92,26230048
559300,67,26234540
559400,67,26238842
559500,51,26243134
559600,86,26247523
559700,51,26251866
559800,80,26256096
559900,70,26260570
560000,118,26264988
560100,66,26269477
560200,73,26274206
560300,67,26278468
560400,75,26282951
560500,55,26287275
560600,88,26291861
560700,67,26296519
560800,68,26300888
560900,67,26305524
561000,76,26309985
561100,64,26314809
561200,78,26319943
561300,74,26324330
561400,98,26328677
561500,85,26332871
561600,98,26337311
561700,71,26341747
561800,83,26346035
561900,55,26350229
562000,72,26354730
562100,77,26360650
562200,86,26365614
562300,62,26370020
562400,106,26374435
562500,52,26378835
562600,65,26383226
562700,59,26387982
562800,101,26392292
562900,68,26396743
563000,95,26401410
563100,74,26405974
563200,154,26411106
563300,66,26415599
563400,87,26420002
563500,61,26424450
563600,74,26428837
563700,76,26433329
563800,68,26437790
563900,75,26442192
564000,99,26446815
564100,54,26451371
564200,73,26456075
564300,55,26460910
564400,104,26465397
564500,55,26470097
564600,99,26474578
564700,83,26479266
564800,112,26484142
564900,55,26488768
565000,73,26493760
565100,87,26498561
565200,102,26503724
565300,76,26509119
565400,89,26513729
565500,73,26518275
565600,81,26522623
565700,52,26527060
565800,68,26531461
565900,50,26535795
566000,67,26540040
566100,54,26544355
566200,103,26548757
566300,58,26553505
566400,115,26557764
566500,54,26562014
566600,63,26566434
566700,56,26570766
566800,73,26575487
566900,56,26579778
567000,68,26584211
567100,80,26588979
567200,82,26593735
567300,73,26598915
567400,75,26603441
567500,55,26607754
567600,57,26612147
567700,72,26616719
567800,113,26621266
567900,66,26625763
568000,111,26630313
568100,53,26634876
568200,56,26639457
568300,100,26644251
568400,56,26649223
568500,55,26653611
568600,75,26658272
568700,82,26662793
568800,115,26667549
568900,54,26672429
569000,59,26676999
569100,67,26681998
569200,126,26686790
569300,70,26691902
569400,98,26697269
569500,65,26702039
569600,127,26706632
569700,65,26710948
569800,79,26715552
569900,79,26720219
570000,81,26724679
570100,80,26729118
570200,58,26733740
570300,108,26738511
570400,107,26743698
570500,62,26748207
570600,69,26752624
570700,56,26757314
570800,82,26762043
570900,71,26767117
571000,78,26771718
571100,67,26776297
571200,102,26781234
571300,57,26786190
571400,91,26791587
571500,70,26796242
571600,79,26800785
571700,56,26805426
571800,92,26810050
571900,103,26814821
572000,107,26819486
572100,66,26824091
572200,67,26828970
572300,87,26833851
572400,95,26838857
572500,55,26843954
572600,83,26848616
572700,67,26853503
572800,146,26858373
572900,70,26863282
573000,74,26868236
573100,79,26872935
573200,96,26878095
573300,73,26882892
573400,100,26888177
573500,92,26893957
573600,101,26898515
573700,63,26903166
