N,T,Total_T
64800,24,1192170
64900,16,1193882
65000,18,1195565
65100,15,1197272
65200,20,1198897
65300,23,1200637
65400,19,1202342
65500,25,1204083
65600,19,1205761
65700,16,1207495
65800,19,1209191
65900,20,1210903
66000,21,1212619
66100,15,1214364
66200,20,1216094
66300,16,1217792
66400,15,1219481
66500,15,1221218
66600,15,1222912
66700,19,1224670
66800,15,1226371
66900,26,1228013
67000,16,1229702
67100,20,1231380
67200,19,1233086
67300,15,1234754
67400,20,1236483
67500,14,1238070
67600,19,1239775
67700,14,1241416
67800,29,1243095
67900,20,1244757
68000,15,1246376
68100,29,1248044
68200,20,1249705
68300,24,1251379
68400,39,1253124
68500,20,1254780
68600,20,1256394
68700,24,1258088
68800,16,1259687
68900,15,1261351
69000,27,1263017
69100,15,1264637
69200,20,1266308
69300,15,1267975
69400,18,1269646
69500,19,1271307
69600,22,1273003
69700,15,1274717
69800,20,1276417
69900,15,1278051
70000,15,1279721
70100,14,1281382
70200,16,1283060
70300,15,1284720
70400,19,1286370
70500,20,1288032
70600,15,1289697
70700,14,1291392
70800,15,1293081
70900,20,1294714
71000,20,1296358
71100,15,1298109
71200,46,1299823
71300,30,1301519
71400,19,1303230
71500,15,1304928
71600,30,1306614
71700,15,1308313
71800,16,1309985
71900,29,1311656
72000,15,1313343
72100,21,1314992
72200,14,1316600
72300,15,1318260
72400,15,1319869
72500,15,1321523
72600,23,1323192
72700,36,1324955
72800,16,1326667
72900,15,1328374
73000,15,1330007
73100,32,1331715
73200,19,1333411
73300,20,1335081
73400,15,1336810
73500,14,1338487
73600,15,1340166
73700,16,1341862
73800,21,1343673
73900,25,1345412
74000,20,1347121
74100,14,1348770
74200,24,1350476
74300,20,1352099
74400,15,1353813
74500,20,1355420
74600,26,1357048
74700,14,1358720
74800,19,1360415
74900,20,1362058
75000,15,1363760
75100,15,1365500
75200,15,1367126
75300,15,1368803
75400,29,1370521
75500,29,1372233
75600,15,1373958
75700,25,1375702
75800,15,1393170
75900,15,1394809
76000,16,1409991
76100,26,1411639
76200,16,1413322
76300,20,1414985
76400,16,1416643
76500,15,1418356
76600,15,1420025
76700,20,1421681
76800,28,1423352
76900,15,1425026
77000,23,1426705
77100,15,1428340
77200,30,1430024
77300,20,1431700
77400,15,1433404
77500,15,1435117
77600,20,1436754
77700,15,1438400
77800,31,1440099
77900,15,1441853
78000,15,1443543
78100,15,1445184
78200,26,1446845
78300,27,1448528
78400,15,1450168
78500,15,1451798
78600,40,1453460
78700,40,1455153
78800,15,1456791
78900,16,1458493
79000,19,1460134
79100,15,1461766
79200,28,1463402
79300,16,1465024
79400,15,1466751
79500,15,1468400
79600,19,1470074
79700,22,1471804
79800,19,1473517
79900,16,1475218
80000,15,1476918
80100,16,1478603
80200,19,1480271
80300,15,1481954
80400,19,1483661
80500,15,1485326
80600,30,1486997
80700,20,1488680
80800,16,1490321
80900,16,1492010
81000,21,1493654
81100,25,1495324
81200,15,1497014
81300,15,1498668
81400,28,1500421
81500,24,1502128
81600,29,1503882
81700,15,1505572
81800,17,1507252
81900,34,1508954
82000,30,1510709
82100,25,1512456
82200,25,1514136
82300,15,1515834
82400,29,1517491
82500,19,1519196
82600,20,1520936
82700,19,1522624
82800,15,1524257
82900,20,1525940
83000,20,1527596
83100,14,1529283
83200,15,1530942
83300,19,1532559
83400,36,1534239
83500,20,1535893
83600,19,1537597
83700,25,1539259
83800,31,1540941
83900,26,1542577
84000,24,1544344
84100,15,1545989
84200,20,1547663
84300,15,1549345
84400,15,1551025
84500,15,1552716
84600,19,1554463
84700,15,1556126
84800,15,1557833
84900,31,1559465
85000,20,1561223
85100,24,1562907
85200,16,1564543
85300,27,1566250
85400,14,1567944
85500,34,1569651
85600,15,1571320
85700,25,1573072
85800,20,1574766
85900,21,1576475
86000,19,1578163
86100,14,1579889
86200,14,1581514
86300,20,1583197
86400,25,1584886
86500,20,1586599
86600,20,1588267
86700,19,1589927
86800,21,1591615
86900,21,1593309
87000,19,1594994
87100,15,1596686
87200,20,1598329
87300,19,1599989
87400,24,1601651
87500,15,1603300
87600,20,1605021
87700,16,1606761
87800,28,1608478
87900,24,1610227
88000,29,1611908
88100,15,1613629
88200,22,1615320
88300,20,1616930
88400,15,1618659
88500,20,1620354
88600,15,1622062
88700,14,1623736
88800,16,1625436
88900,15,1627114
89000,14,1628841
89100,25,1630555
89200,20,1632236
89300,20,1633928
89400,15,1635590
89500,14,1637268
89600,19,1638997
89700,19,1640693
89800,15,1642346
89900,26,1644055
90000,20,1645700
90100,15,1647418
90200,16,1649106
90300,15,1650792
90400,15,1652474
90500,21,1654106
90600,29,1655760
90700,16,1657502
90800,15,1659161
90900,26,1660886
91000,15,1662516
91100,16,1664158
91200,20,1665799
91300,14,1667465
91400,20,1669122
91500,15,1670790
91600,15,1672590
91700,32,1674272
91800,16,1675970
91900,15,1677628
92000,16,1679273
92100,15,1680944
92200,15,1682624
92300,15,1684291
92400,14,1685926
92500,15,1687650
92600,20,1689330
92700,16,1690955
92800,25,1692611
92900,21,1694291
93000,16,1695943
93100,14,1697548
93200,16,1699247
93300,20,1700915
93400,35,1702600
93500,27,1704264
93600,15,1705877
93700,14,1707531
93800,25,1709164
93900,14,1710836
94000,25,1712495
94100,15,1714172
94200,19,1715948
94300,20,1717677
94400,21,1719327
94500,20,1721013
94600,22,1722674
94700,25,1724355
94800,14,1726000
94900,15,1727719
95000,29,1729373
95100,19,1731050
95200,16,1732734
95300,15,1734412
95400,14,1736015
95500,15,1737774
95600,19,1739445
95700,29,1741144
95800,15,1742794
95900,20,1744438
96000,35,1746103
96100,15,1747746
96200,28,1749411
96300,16,1751062
96400,15,1752736
96500,15,1754415
96600,15,1756093
96700,15,1757735
96800,24,1759434
96900,15,1761143
97000,19,1762837
97100,15,1764513
97200,19,1766250
97300,15,1767933
97400,14,1769537
97500,15,1771175
97600,14,1772855
97700,19,1774561
97800,15,1776217
97900,19,1777866
98000,16,1779495
98100,22,1781165
98200,14,1782762
98300,15,1784495
98400,20,1786163
98500,15,1787881
98600,20,1789541
98700,20,1791260
98800,15,1793123
98900,15,1794779
99000,15,1796443
99100,15,1798077
99200,15,1799714
99300,15,1801376
99400,15,1803015
99500,16,1804653
99600,19,1806355
99700,21,1808033
99800,15,1809695
99900,25,1811408
100000,14,1813096
100100,16,1814731
100200,20,1816408
100300,15,1818089
100400,25,1819819
100500,16,1821492
100600,16,1823170
100700,20,1824804
100800,15,1826446
100900,14,1828113
101000,17,1829748
101100,14,1831434
101200,20,1833100
101300,16,1834773
101400,20,1836509
101500,15,1838182
101600,15,1839800
101700,20,1841465
101800,20,1843137
101900,21,1844783
102000,15,1846424
102100,19,1848068
102200,20,1849775
102300,19,1851472
102400,24,1853256
102500,15,1854904
102600,16,1856614
102700,20,1858336
102800,15,1860045
102900,15,1861776
103000,21,1863471
103100,20,1865184
103200,39,1866857
103300,15,1868567
103400,19,1870257
103500,19,1871975
103600,16,1873663
103700,21,1875335
103800,30,1877080
103900,25,1878799
104000,21,1880490
104100,19,1882127
104200,19,1883812
104300,15,1885446
104400,20,1887149
104500,15,1888865
104600,34,1890579
104700,31,1892223
104800,17,1893902
104900,15,1895511
105000,20,1897152
105100,15,1898758
105200,19,1900443
105300,15,1902101
105400,19,1903738
105500,16,1905558
105600,20,1907210
105700,15,1908858
105800,25,1910573
105900,21,1912201
106000,15,1913880
106100,15,1915562
106200,19,1917200
106300,20,1918937
106400,20,1920606
106500,20,1922322
106600,19,1924000
106700,19,1925703
106800,19,1927379
106900,15,1929089
107000,15,1930713
107100,16,1932356
107200,15,1934004
107300,20,1935657
107400,16,1937319
107500,20,1938973
107600,20,1940673
107700,16,1942323
107800,15,1944058
107900,15,1945714
108000,15,1947414
108100,15,1949060
108200,34,1950725
108300,15,1952395
108400,19,1954063
108500,14,1955749
108600,21,1957408
108700,15,1959041
108800,15,1960713
108900,16,1962417
109000,29,1964116
109100,16,1965760
109200,15,1967462
109300,15,1969096
109400,20,1970749
109500,24,1972441
109600,20,1974144
109700,20,1975820
109800,30,1977542
109900,20,1979187
110000,16,1980878
110100,16,1982514
110200,19,1984126
110300,31,1985785
110400,25,1987537
110500,25,1989225
110600,34,1990984
110700,15,1992696
110800,15,1994341
110900,15,1996008
111000,27,1997704
111100,15,1999366
111200,32,2001086
111300,29,2002751
111400,24,2004404
111500,24,2006072
111600,20,2007723
111700,15,2009362
111800,20,2011044
111900,20,2012713
112000,15,2014331
112100,20,2016025
112200,26,2017696
112300,16,2019335
112400,20,2021024
112500,19,2022655
112600,29,2024341
112700,15,2026050
112800,20,2027726
112900,15,2029357
113000,19,2031045
113100,23,2032786
113200,15,2034483
113300,26,2036120
113400,25,2037772
113500,15,2039445
113600,20,2041143
113700,15,2042833
113800,20,2044555
113900,15,2046223
114000,14,2047874
114100,14,2049521
114200,16,2051252
114300,30,2052970
114400,29,2054724
114500,15,2056450
114600,20,2058135
114700,22,2059872
114800,24,2061614
114900,29,2063295
115000,19,2065033
115100,15,2066648
115200,19,2068436
115300,20,2070186
115400,15,2071883
115500,16,2073612
115600,16,2075302
115700,16,2077090
115800,25,2078819
115900,20,2080552
116000,31,2082281
116100,16,2083958
116200,21,2085708
116300,16,2087407
116400,21,2089137
116500,15,2090851
116600,21,2092547
116700,20,2094268
116800,15,2095994
116900,14,2097689
117000,14,2099387
117100,21,2101057
117200,14,2102730
117300,16,2104382
117400,15,2106060
117500,28,2107761
117600,21,2109393
117700,15,2111139
117800,15,2112829
117900,16,2114483
118000,20,2116124
118100,15,2117785
118200,25,2119473
118300,19,2121144
118400,15,2122831
118500,25,2124519
118600,20,2126190
118700,16,2127928
118800,15,2129697
118900,21,2131417
119000,15,2133093
119100,21,2134807
119200,20,2136437
119300,24,2138088
119400,24,2139750
119500,20,2141401
119600,15,2143043
119700,15,2144756
119800,19,2146446
119900,14,2148220
120000,16,2149914
120100,16,2151589
120200,25,2153273
120300,20,2154957
120400,23,2156655
120500,16,2158326
120600,15,2160008
120700,14,2161686
120800,34,2163440
120900,15,2165099
121000,20,2166807
121100,16,2168503
121200,24,2170190
121300,15,2171913
121400,15,2173586
121500,21,2175242
121600,20,2176908
121700,15,2178594
121800,19,2180286
121900,20,2181947
122000,18,2183612
122100,15,2185337
122200,20,2187026
122300,15,2188706
122400,15,2190375
122500,15,2192029
122600,29,2193707
122700,20,2195473
122800,29,2197212
122900,15,2198944
123000,20,2200672
123100,31,2202340
123200,35,2204052
123300,15,2205679
123400,15,2207350
123500,15,2209009
123600,20,2210687
123700,15,2212368
123800,15,2214039
123900,15,2215731
124000,24,2217357
124100,20,2219029
124200,20,2220711
124300,26,2222385
124400,18,2224065
124500,15,2225739
124600,15,2227479
124700,26,2229212
124800,30,2230927
124900,20,2232713
125000,20,2234532
125100,20,2236240
125200,15,2237898
125300,15,2239613
125400,20,2241331
125500,15,2243095
125600,19,2244712
125700,15,2246394
125800,24,2248044
125900,20,2249782
126000,15,2251432
126100,14,2253037
126200,20,2254703
126300,16,2256409
126400,20,2258074
126500,15,2259777
126600,25,2261437
126700,15,2263139
126800,26,2264800
126900,15,2266486
127000,14,2268249
127100,21,2270009
127200,16,2271718
127300,20,2273356
127400,14,2275020
127500,21,2276669
127600,15,2278371
127700,19,2280053
127800,15,2281712
127900,19,2283351
128000,15,2285064
128100,15,2286719
128200,15,2288412
128300,15,2290097
128400,27,2291741
128500,20,2293448
128600,19,2295127
128700,22,2296756
128800,35,2298443
128900,19,2300170
129000,15,2301907
129100,16,2303575
129200,25,2305255
129300,25,2306978
129400,20,2308674
129500,22,2310321
129600,21,2311954
129700,15,2313609
129800,19,2315280
129900,16,2316976
130000,19,2318703
130100,19,2320381
130200,25,2322083
130300,16,2323827
130400,25,2325499
130500,21,2327220
130600,19,2328925
130700,15,2330596
130800,20,2332340
130900,26,2334022
131000,19,2335680
131100,15,2337422
131200,20,2339213
131300,15,2340980
131400,20,2342694
131500,15,2344388
131600,16,2346110
131700,16,2347755
131800,16,2349415
131900,15,2351116
132000,20,2352748
132100,15,2354367
132200,39,2356111
132300,18,2357767
132400,22,2359463
132500,14,2361119
132600,15,2362787
132700,15,2364458
132800,19,2366187
132900,15,2367878
133000,16,2369601
133100,15,2371259
133200,20,2372968
133300,16,2374664
133400,24,2376285
133500,21,2377974
133600,15,2379648
133700,15,2381305
133800,20,2382971
133900,15,2384675
134000,19,2386323
134100,26,2387968
134200,31,2389671
134300,15,2391397
134400,15,2393075
134500,19,2394721
134600,16,2396385
134700,15,2398027
134800,15,2399670
134900,19,2401338
135000,20,2403031
135100,15,2404732
135200,15,2406396
135300,15,2408120
135400,14,2409744
135500,15,2411408
135600,16,2413067
135700,19,2414725
135800,19,2416392
135900,32,2418045
136000,15,2419771
136100,21,2421411
136200,15,2423085
136300,20,2424797
136400,20,2426482
136500,20,2428206
136600,15,2429881
136700,25,2431596
136800,19,2433281
136900,14,2434955
137000,24,2436588
137100,36,2438259
137200,14,2439969
137300,20,2441690
137400,16,2443343
137500,16,2444972
137600,15,2446674
137700,19,2448381
137800,27,2450087
137900,25,2451767
138000,19,2453542
138100,14,2455267
138200,15,2456950
138300,15,2458631
138400,21,2460308
138500,20,2461981
138600,15,2463665
138700,20,2465354
138800,21,2467047
138900,14,2468733
139000,20,2470431
139100,19,2472095
139200,15,2473814
139300,15,2475550
139400,20,2477296
139500,19,2478979
139600,15,2480600
139700,25,2482261
139800,15,2483933
139900,19,2485648
140000,20,2487294
140100,14,2488929
140200,15,2490587
140300,31,2492285
140400,20,2493967
140500,20,2495692
140600,16,2497395
140700,19,2499083
140800,15,2500742
140900,25,2502408
141000,19,2504080
141100,26,2505782
141200,15,2507441
141300,19,2509127
141400,15,2510811
141500,20,2512447
141600,51,2514140
